config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
1.0,0.0,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,-3.2999053,16.499525,16.499527,2.72234335187552e-08
1.0,9.999999439624929e-11,-3.2998922,-3.2998922,-3.2998922,-3.2998922,-3.2998922,-3.299893,-3.299893,-3.299893,-3.299893,-3.299893,-3.299896,-3.299896,-3.299896,-3.299896,-3.299896,-3.299899,-3.299899,-3.299899,-3.299899,-3.299899,-3.2999022,-3.2999022,-3.2999022,-3.2999022,-3.2999022,16.499525,16.499527,5.44468670375104e-08
1.0,1.9999998879249858e-10,-3.2998798,-3.2998798,-3.2998798,-3.2998798,-3.2998798,-3.2998812,-3.2998812,-3.2998812,-3.2998812,-3.2998812,-3.2998872,-3.2998872,-3.2998872,-3.2998872,-3.2998872,-3.2998936,-3.2998936,-3.2998936,-3.2998936,-3.2998936,-3.2998996,-3.2998996,-3.2998996,-3.2998996,-3.2998996,16.499525,16.499527,9.52820173156432e-08
1.0,3.9999997758499717e-10,-3.2998552,-3.2998552,-3.2998552,-3.2998552,-3.2998552,-3.299858,-3.299858,-3.299858,-3.299858,-3.299858,-3.2998703,-3.2998703,-3.2998703,-3.2998703,-3.2998703,-3.2998824,-3.2998824,-3.2998824,-3.2998824,-3.2998824,-3.2998946,-3.2998946,-3.2998946,-3.2998946,-3.2998946,16.499525,16.499525,1.769523089312126e-07
1.0,7.999999551699943e-10,-3.2998056,-3.2998056,-3.2998056,-3.2998056,-3.2998056,-3.2998126,-3.2998126,-3.2998126,-3.2998126,-3.2998126,-3.2998369,-3.2998369,-3.2998369,-3.2998369,-3.2998369,-3.299861,-3.299861,-3.299861,-3.299861,-3.299861,-3.299885,-3.299885,-3.299885,-3.299885,-3.299885,16.499525,16.499527,3.402929100437438e-07
1.0,1.5999999103399887e-09,-3.2997067,-3.2997067,-3.2997067,-3.2997067,-3.2997067,-3.299725,-3.299725,-3.299725,-3.299725,-3.299725,-3.299773,-3.299773,-3.299773,-3.299773,-3.299773,-3.299821,-3.299821,-3.299821,-3.299821,-3.299821,-3.2998688,-3.2998688,-3.2998688,-3.2998688,-3.2998688,16.499525,16.499527,6.669741122688063e-07
1.0,3.1999998206799773e-09,-3.2995093,-3.2995093,-3.2995093,-3.2995093,-3.2995093,-3.2995584,-3.2995584,-3.2995584,-3.2995584,-3.2995584,-3.2996538,-3.2996538,-3.2996538,-3.2996538,-3.2996538,-3.299749,-3.299749,-3.299749,-3.299749,-3.299749,-3.2998443,-3.2998443,-3.2998443,-3.2998443,-3.2998443,16.499525,16.499537,1.3203368743467798e-06
1.0,6.399999641359955e-09,-3.2991178,-3.2991178,-3.2991178,-3.2991178,-3.2991178,-3.2992458,-3.2992458,-3.2992458,-3.2992458,-3.2992458,-3.2994342,-3.2994342,-3.2994342,-3.2994342,-3.2994342,-3.2996228,-3.2996228,-3.2996228,-3.2996228,-3.2996228,-3.2998111,-3.2998111,-3.2998111,-3.2998111,-3.2998111,16.499525,16.499565,2.6270646873209574e-06
1.0,1.279999928271991e-08,-3.2983568,-3.2983568,-3.2983568,-3.2983568,-3.2983568,-3.2986581,-3.2986581,-3.2986581,-3.2986581,-3.2986581,-3.2990272,-3.2990272,-3.2990272,-3.2990272,-3.2990272,-3.2993963,-3.2993963,-3.2993963,-3.2993963,-3.2993963,-3.2997653,-3.2997653,-3.2997653,-3.2997653,-3.2997653,16.499525,16.49967,5.240536907201489e-06
1.0,2.559999856543982e-08,-3.2969234,-3.2969234,-3.2969234,-3.2969234,-3.2969234,-3.2975583,-3.2975583,-3.2975583,-3.2975583,-3.2975583,-3.2982678,-3.2982678,-3.2982678,-3.2982678,-3.2982678,-3.2989764,-3.2989764,-3.2989764,-3.2989764,-3.2989764,-3.2996848,-3.2996848,-3.2996848,-3.2996848,-3.2996848,16.499525,16.498404,1.046708023156755e-05
