config_id,t_s,Icell11_mA,Icell12_mA,Icell13_mA,Icell14_mA,Icell15_mA,Icell21_mA,Icell22_mA,Icell23_mA,Icell24_mA,Icell25_mA,Icell31_mA,Icell32_mA,Icell33_mA,Icell34_mA,Icell35_mA,Icell41_mA,Icell42_mA,Icell43_mA,Icell44_mA,Icell45_mA,Icell51_mA,Icell52_mA,Icell53_mA,Icell54_mA,Icell55_mA,I_RL_mA,V_out_diff_V,E_out_mJ
3.0,0.0,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.04,-329.03998,-329.03998,1645.2001,16.452,2.7066828164638824e-06
3.0,9.999999439624929e-11,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04,-329.04,-329.04,-329.04,-329.04,1645.2001,16.452,5.413365632927765e-06
3.0,1.9999998879249858e-10,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04004,-329.04004,-329.04004,-329.04004,-329.04,1645.2001,16.452,9.473389857623588e-06
3.0,3.9999997758499717e-10,-329.03986,-329.03986,-329.03986,-329.03986,-329.03986,-329.0399,-329.0399,-329.0399,-329.0399,-329.0399,-329.03995,-329.03995,-329.03995,-329.03995,-329.03995,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04007,-329.04007,-329.04007,-329.04007,-329.04007,1645.2001,16.452,1.7593438307015237e-05
3.0,7.999999551699943e-10,-329.03967,-329.03967,-329.03967,-329.03967,-329.03967,-329.03983,-329.03983,-329.03983,-329.03983,-329.03983,-329.03992,-329.03992,-329.03992,-329.03992,-329.03992,-329.03995,-329.03995,-329.03995,-329.03998,-329.03995,-329.04013,-329.04013,-329.04013,-329.04013,-329.04013,1645.2001,16.452,3.383353520579853e-05
3.0,1.5999999103399887e-09,-329.0394,-329.0394,-329.0394,-329.0394,-329.0394,-329.03964,-329.03964,-329.03964,-329.03964,-329.03964,-329.03983,-329.03983,-329.03983,-329.03983,-329.03983,-329.03998,-329.03998,-329.03998,-329.03998,-329.03998,-329.04028,-329.04028,-329.04028,-329.04028,-329.04028,1645.2001,16.452,6.631372900336512e-05
3.0,3.1999998206799773e-09,-329.03885,-329.03885,-329.03885,-329.03885,-329.03885,-329.0394,-329.0394,-329.0394,-329.0394,-329.0394,-329.03964,-329.03964,-329.03964,-329.03964,-329.03964,-329.04004,-329.04004,-329.04004,-329.04004,-329.04004,-329.0407,-329.0407,-329.0407,-329.04068,-329.04068,1645.2001,16.452,0.0001312741165984983
3.0,6.399999641359955e-09,-329.03796,-329.03796,-329.03796,-329.03796,-329.03796,-329.0391,-329.0391,-329.0391,-329.0391,-329.0391,-329.0394,-329.0394,-329.0394,-329.0394,-329.0394,-329.04037,-329.04037,-329.04037,-329.04037,-329.04037,-329.04163,-329.04163,-329.04163,-329.04163,-329.04163,1645.2001,16.452,0.00026119489178876465
3.0,1.279999928271991e-08,-329.0368,-329.0368,-329.0368,-329.0368,-329.0368,-329.03906,-329.03906,-329.03906,-329.03906,-329.03906,-329.03946,-329.03946,-329.03946,-329.03946,-329.03946,-329.04153,-329.04153,-329.04153,-329.04153,-329.04153,-329.04395,-329.04395,-329.04395,-329.04395,-329.04395,1645.2001,16.452,0.0005210364421692974
3.0,2.559999856543982e-08,-329.03635,-329.03635,-329.03635,-329.03635,-329.03635,-329.04065,-329.04065,-329.04065,-329.04065,-329.04065,-329.04117,-329.04117,-329.04117,-329.04117,-329.04117,-329.0452,-329.0452,-329.0452,-329.0452,-329.0452,-329.04962,-329.04962,-329.04962,-329.04962,-329.04962,1645.2001,16.452002,0.0010407196161725462
